artist_name,track_title,url_has_any,paid_has_any,direct_has_any,bandcamp_url,discogs_url,spotify_url,soundcloud_url,youtube_url,apple_music_url,magnatune_url,other_url,weathervane_url,mix_rescue_url,mix_rescue_url
Kammen & Swan,Wild Wood,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shira-wildwood/,,,,
Katherine Roberts Perl,J.S. Bach French Suites,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kperl-french/,,,,
Kenji Williams,Worldspirit Soundtrack,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kenji-worldspirit/,,,,
Kenji Williams,Faces of Epiphany,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kenji-faces/,,,,
Kiev Seminary Choir,Hymns of the All-Night Vigil,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kyivseminary-hymns/,,,,
Kiev Theological Academy and Seminary Choir,Traditional worship singing of Kiev-Pechersk Lavra,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kyrivseminary-lavra/,,,,
Kitka,Wintersongs,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kitka-wintersongs/,,,,
Kitka,Nectar,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kitka-nectar/,,,,
Kitka,The Vine,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kitka-vine/,,,,
Kourosh Zolani,Peaceful Planet,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/zolani-peaceful/,,,,
Kyiv Chamber Choir,Masterpieces of the Ukrainian Choral Baroque,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kyivchamber-masterpieces/,,,,
Kyiv Chamber Choir,Praise the Lord,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kyivchamber-praiselord/,,,,
LVX Nova,LVX Nova,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lvxnova-lvxnova/,,,,
La Primavera,English Renaissance Music,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/primavera-english/,,,,
La Serenissima,Vivaldi - music for the Chapel of the Pieta,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/serenissima-pieta/,,,,
La Serenissima,Per Monsieur Pisendel,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/serenissima-pisendel/,,,,
Lara St. John,Bach Violin Concertos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lara-bach/,,,,
Laurel Zucker,CD1 Complete JS Bach Flute Sonatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-jsbf1/,,,,
Laurel Zucker,Mozart Flute Quartets,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-mozartq/,,,,
Laurel Zucker,CD2 Complete JS Bach Flute Sonatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-jsbf2/,,,,
Laurel Zucker and Renee Seibert,Kuhlau - 3 Duos for Two Flutes Opus 10,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-kuhlauduo/,,,,
Laurel Zucker and Renee Siebert,Kuhlau - 3 Virtuoso Duets for 2 Flutes,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-kuhlauduets/,,,,
Laurel Zucker and Sara Andon,The Complete W.F. Bach Flute Duos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/zuckerandon-bach/,,,,
Laurel Zucker and friends,Haydn - London Trios and Divertimentos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lz-london/,,,,
Leon McCawley,CD1-Schumann Piano Music,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mccawley-schumann1/,,,,
Leon McCawley,CD2-Schumann Piano Music,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mccawley-schumann2/,,,,
Les Filles de Sainte Colombe,German music for Viols and Harpsichord,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/filles-german/,,,,
Liquid Zen,Magic Midsummer,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/liquid-magic/,,,,
Liquid Zen,Elements At Loop 10,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/liquid-elements/,,,,
Liquid Zen,Seventythree,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/liquid-seventythree/,,,,
Liquid Zen,Oscilloscope,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/liquid-oscillo/,,,,
Lisa DeBenedictis,Mixter One,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/debenedictis-mixterone/,,,,
Lisa DeBenedictis,Fruitless,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/debenedictis-fruitless/,,,,
Lisa DeBenedictis,Tigers,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/debenedictis-tigers/,,,,
Lizzi,Love and you and I,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lizzi-love/,,,,
Lorraine Hunt Lieberson,Handel Arias,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lieberson-handel/,,,,
Luiza Borac,Wanderer - Schubert and Liszt,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/luiza-wanderer/,,,,
MRDC,Timecode,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mrdc-timecode/,,,,
MRDC,Plethora,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mrdc-plethora/,,,,
MagnaLoops,World Loops 1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnaloops-world1/,,,,
MagnaLoops,Electronica Loops 1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnaloops-electronica1/,,,,
MagnaLoops,World Loops 2,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnaloops-world2/,,,,
Magnatune,Classical,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-classical/,,,,
Magnatune,Romantic Dinner Classical Compilation,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-dinner/,,,,
Magnatune,Relaxation Spa,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-spa/,,,,
Magnatune,Red Hat Summit Compilation,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-redhat/,,,,
Magnatune Compilation,World Fusion,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-world/,,,,
Magnatune Compilation,Rock,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-rock/,,,,
Magnatune Compilation,New Age and Jazz,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-newage/,,,,
Magnatune Compilation,High Energy Rock and Roll,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-metal/,,,,
Magnatune Compilation,Electronica,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-electronica/,,,,
Magnatune Remixed,Ridin the Faders 2,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/fourstones-magnaremix2/,,,,
Magnatune.com,Magnatune At The CC Salon,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/magnacomp-cc/,,,,
Mandrake Root,The Seventh Mirror,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mandrake-anger/,,,,
Markus Groh,Franz Liszt - Piano Sonata in B Minor,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/groh-liszt/,,,,
Maryse Carlin,Rameau - Pieces De Clavecin En Concerts - Forqueray Suites 4 and 5,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mcarlin-rameau/,,,,
Mediva,Viva Mediva,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mediva-vivamediva/,,,,
Memories of Tomorrow,Waiting for Dawn,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mot-waiting/,,,,
Mercy Machine,In Your Bed - the remixes,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mercy-inbedremix/,,,,
Mercy Machine,Mercy Machine,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mercy-mercy/,,,,
Mercy Machine,In Your Bed - instrumental mix,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mercy-inbedinst/,,,,
Mercy Machine,In Your Bed,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mercy-inbed/,,,,
Mercy Machine,The Devil I Know,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mercy-devil/,,,,
Michael Masley,Cymbalennium,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/masley-cymbalennium/,,,,
Michael Masley,Mystery Repeats Itself,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/masley-mystery/,,,,
Michael Masley,Cymbalom Solos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/masley-solos/,,,,
Mijo,Fata Morgana,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mijo-fata/,,,,
Minstrel Spirit,Enter The Woods,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spirit-woods/,,,,
Monks and Choirs of Kiev Pechersk Lavra,Chants of the Russian Orthodox Church,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/monks-orthodox/,,,,
Monoide,Zeitpunkt,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/monoide-zeitpunkt/,,,,
Mountain Mirrors,Mountain Mirrors,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mountain-mountain/,,,,
Mountain Mirrors,Lunar Ecstasy,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mountain-lunar/,,,,
Mr Epic,Sideways,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mrepic-sideways/,,,,
Mr Gelatine,Electroluv,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/gelatine-electroluv/,,,,
Music of the Spheres,Music of the Spheres,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spheres-spheres/,,,,
Music of the Spheres,The Fantastics,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spheres-fantastics/,,,,
Musica Franca,Boismortier - Sonatas for Two Bassoons and Continuo,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/franca-boismortier/,,,,
Musica Franca,Corrette - Le Phenix - Les Delices de la Solitude,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/franca-corrette/,,,,
Mutandina,Mutandina,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/mutandina-1/,,,,
Myles Cochran,Marginal Street,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/myles-marginal/,,,,
New York Consort of Viols,Dances and Canzonas of Holborne and Brade,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/nyconsort-holborne/,,,,
Norine Braun,Miles to Go,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/braun-miles/,,,,
Norine Braun,Crow,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/braun-crow/,,,,
Norine Braun,Now and Zen,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/braun-nowzen/,,,,
Norine Braun,and the Mood Swings,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/braun-and/,,,,
Norine Braun,Modern Anguish,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/braun-modern/,,,,
Nova Express,Gimme Some,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/novaexpress-gimme/,,,,
O Fickle Fortune,A Celebration of Robert Burns,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/fickle-waters/,,,,
Oberlin Consort of Viols,5 and 6 part Fantasies of William Lawes,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/oberlin-lawes/,,,,
Orinda,Airs de Cour,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/orinda-airs/,,,,
Pain Factor,8 Seconds,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pfactor-8seconds/,,,,
Panacea,Songs and Dance Music of Europe East and West,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/panacea-songs/,,,,
Pantagruel,Elizium,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pantagruel-elizium/,,,,
Paul Avgerinos,Balancing Spheres,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-balancing/,,,,
Paul Avgerinos,Muse of the Round Sky,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-muse/,,,,
Paul Avgerinos,Sky Of Grace,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-skygrace/,,,,
Paul Avgerinos,Gnosis,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-gnosis/,,,,
Paul Avgerinos,Phos Hilaron,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-phos/,,,,
Paul Avgerinos,Words Touch,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-words/,,,,
Paul Avgerinos,Maya - The Great Katun,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/avgerinos-maya/,,,,
Paul Beier,Michelagnolo Galilei,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/beier-galilei/,,,,
Paul Beier,Simone Molinaro,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/beier-molinaro/,,,,
Paul Beier,Alessandro Piccinini,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/beier-piccinini/,,,,
Paul Berget,The Siena Manuscript on renaissance lute,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/berget-sienalute/,,,,
Paul Berget,J.S. Bach on the Lute,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/berget-jsbach/,,,,
Paul Berget,SL Weiss on 11 Strings,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/berget-weiss11/,,,,
Paul Berget,The Siena Manuscript on steel string guitar,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/berget-sienasteel/,,,,
Pavlo Beznosiuk,Biber Rosary Sonatas CD2-no readings,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/beznosiuk-biber2n/,,,,
Pavlo Beznosiuk,Biber Rosary Sonatas CD1-no readings,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/beznosiuk-biber1n/,,,,
Phantasm,John Jenkins - Six Part Consorts,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/phantasm-jenkins/,,,,
Phantasm,Four Temperaments,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/phantasm-temper/,,,,
Phantasm,Orlando Gibbons Consorts for Viols,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/phantasm-gibbons/,,,,
Phebe Craig and Katherine Westine,Beside Themselves,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kat-beside/,,,,
Philharmonia Baroque,CD2 Scarlatti - Cecilian Vespers,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-vespers2/,,,,
Philharmonia Baroque,Beethoven Symphonies No 3 Eroica and No 8,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-eroica/,,,,
Philharmonia Baroque,CD1 Scarlatti - Cecilian Vespers,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-vespers1/,,,,
Philharmonia Baroque,Rameau and Leclair,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-rameau-leclair/,,,,
Philharmonia Baroque,Mozart Orchestral Works,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-mozart/,,,,
Philharmonia Baroque Orchestra,Handel - Atalanta CD1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pbo-atalanta1/,,,,
Philharmonia Baroque Orchestra,Jake Heggie - To Hell and Back,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pb-heggie/,,,,
Philharmonia Baroque Orchestra,Handel - Atalanta CD2,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pbo-atalanta2/,,,,
Phoebe Carrai,Bach Cello Suites CD2,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carrai-bachsuite2/,,,,
Phoebe Carrai,Bach Cello Suites CD1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carrai-bachsuite1/,,,,
Phoebe Carrai and Tanya Tomkins,Kummer - Cello Duets,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carrai-kummer/,,,,
Pizzle,Party Patrol,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/pizzle-partypatrol/,,,,
Plunkett,14 Days,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/plunkett-days/,,,,
Processor,Insomnia,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/processor-insomnia/,,,,
Processor,Are you for real,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/processor-real/,,,,
Professor Armchair,Too Much Mustard,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/armchair-octopants/,,,,
Psychetropic,China radio sunshine,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/psychetropic-china/,,,,
Psychokinetics,Seven League Boots,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/psychokinetics-seven/,,,,
Ralph Meulenbroeks,Gambomania,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/meulenbroeks-gambomania/,,,,
Ralph Rousseau Meulenbroeks,Moved By Marais,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/meulenbroeks-marais/,,,,
Rapoon,What do you suppose,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-suppose/,,,,
Rapoon,The Kirghiz Light - CD 1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-kirghiz1/,,,,
Rapoon,Easterly 6 or 7,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-easterly/,,,,
Rapoon,Vernal Crossing,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-vernal/,,,,
Rapoon,Cidar,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-cidar/,,,,
Rapoon,Fallen Gods,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-fallen/,,,,
Rapoon,Tin of Drum,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rapoon-tindrum/,,,,
Rebel Rebel,Explode Into Space,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rebel-explode/,,,,
Reza Manzoori,ReStrung,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/reza-restrung/,,,,
Rhonda Lorence,Winter Moon,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/lorence-winter/,,,,
Richard Savino,Legrenzi - Venice Before Vivaldi,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/savino-legrenzi/,,,,
Richard Savino,Mertz - Bardic Sounds,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/savino-mertz/,,,,
Richard Savino,Murcia - Danza y Diferencias,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/savino-murcia/,,,,
Rob Costlow,Sophomore Jinx,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/costlow-sophomore/,,,,
Rob Costlow,Woods of Chaos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/costlow-woods/,,,,
Rocket City Riot,Pop Killer,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rocketcity-pop/,,,,
Rocket City Riot,Last Of The Pleasure Seekers,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rocketcity-pleasure/,,,,
Rocket City Riot,Middle Age Suicide,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rocketcity-middle/,,,,
Roots of Rebellion,Surfacing,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rootsrebel-surfacing/,,,,
Roots of Rebellion,The Looking Glass,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/rootsrebel-looking/,,,,
Rudens Turku,Violin Sonatas - Brahms Franck Schumann,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/turku-sonatas/,,,,
Sand Craig and Dornenburg,Biber Violin Sonatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/scd-biber/,,,,
Sarasa Ensemble Labelle Sylvan,Bach Cantatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sarasa-bach/,,,,
Saros,Soundscapes,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/saros-soundscapes/,,,,
Satori,Golden Dreams,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/satori-golden/,,,,
Satori,Journey to Other Worlds,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/satori-journey/,,,,
Satori,Healing Sounds of Tibet,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/satori-tibet/,,,,
Satori,For Relaxation,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/satori-relaxation/,,,,
Satori,Sounds for Meditation,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/satori-meditation/,,,,
Seismic Anamoly,Ramifications,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/seismic-ramifications/,,,,
Seismic Anamoly,Dead Mans Hand,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/seismic-deadmans/,,,,
Seismic Anamoly,Afterburner,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/seismic-afterburner/,,,,
Seismic Anamoly,Sweet Rock Candy,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/seismic-sweetrock/,,,,
Self Delusion,Happiness Hurts Me,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/selfdelusion-happiness/,,,,
Serenissima,Vivaldi in Arcardia,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/serenissima-vivaldi/,,,,
Seth Carlin,Schubert - Works for Solo Fortepiano,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carlin-schubertsolo/,,,,
Seth Carlin,Mozart in the Age of Enlightenment,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carlin-enlightenment/,,,,
Seth and Maryse Carlin,Schubert - Music for fortepiano four hands,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/carlin-schubertfour/,,,,
Shane Jackman,Sanctuary,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/jackman-sanctuary/,,,,
Shane Jackman,Equilibrium,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/jackman-equilibrium/,,,,
Sherefe,Opium,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/manno-opium/,,,,
Shira Kammen,The Almanac,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shira-almanac/,,,,
Shira Kammen,Music of Waters,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shira-waters/,,,,
Shira Kammen,The Castle of the Holly King,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shira-castle/,,,,
Shira Kammen,Mistral,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shira-mistral/,,,,
Shiva In Exile,Ethnic,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shiva-ethnic/,,,,
Shlomo Mintz,CD2 Mozart - The Violin Concertos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shlomo-mozart2/,,,,
Shlomo Mintz,CD2 Brahms - Three Violin Sonatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shlomo-brahms2/,,,,
Shlomo Mintz,CD1 Brahms - Three Violin Sonatas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shlomo-brahms1/,,,,
Shlomo Mintz,CD3 Mozart - The Violin Concertos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shlomo-mozart3/,,,,
Shlomo Mintz,CD1 Mozart - The Violin Concertos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/shlomo-mozart1/,,,,
Sibelian,The Soul Rush,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sibelian-soul/,,,,
Sitar,First Congregational Church Concert,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kishor-church/,,,,
Sitar,CD1 The Sowebo Concert,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/kishor-sowebo1/,,,,
Skitzo,Hellavator Musick,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/skitzo-hellavator/,,,,
Skitzo,Heavy Shit,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/skitzo-heavy/,,,,
Skitzo,Babblesick,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/skitzo-babblesick/,,,,
Solace,The Gathering Season,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-gathering/,,,,
Solace,Iman,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-iman/,,,,
Solace,Balance,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-balance/,,,,
Solace,Ahsas,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-ahsas/,,,,
Solace,Satya,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-satya/,,,,
Solace,ShaWaza,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-shawaza/,,,,
Solace,Vadalna,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-vadalna/,,,,
Solace,Rhythm Of The Dance,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-rhythm/,,,,
Solar Cycle,Sunlight,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solarcycle-sunlight/,,,,
Somadrone,Trancelucent,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/solace-somadrone/,,,,
Sonnerie,Handel - Six Organ Concertos Op 4,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sonnerie-handelorgan/,,,,
Sonnerie,Worlds First Piano Concertos,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sonnerie-firstpiano/,,,,
Sonnerie,Handel Trio Sonatas Op 2,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sonnerie-handel/,,,,
SoulPrint,In Spite of it All,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/soulprint-inspite/,,,,
Spinecar,Up from the mud,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spinecar-upmud/,,,,
Spinecar,Passive Aggressive,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spinecar-passive/,,,,
Spinecar,Autophile,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/spinecar-autophile/,,,,
St. Eliyah Childrens Choir,We are Guarded by the Cross,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/elijah-guarded/,,,,
Stargarden,Ambient Excursions,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/stargarden-excursions/,,,,
Stargarden,Music for Modern Listening,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/stargarden-modern/,,,,
Stargarden,The Art of Analog Diversion,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/stargarden-art/,,,,
Stargarden,Step Off,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/stargarden-stepoff/,,,,
Stellamara,Star Of The Sea,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/stellamara-starsea/,,,,
Steven Devine,Portrait of an English Harpsichord,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sdevine-portrait/,,,,
Strojovna 07,Mirnix,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strojovna-mirnix/,,,,
Strojovna 07,III,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strojovna-iii/,,,,
Strojovna 07,Switch On - Switch Off,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strojovna-switch/,,,,
Strojovna 07,Number 1,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strojovna-number1/,,,,
Strojovna 07,Dirnix,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/strojovna-dirnix/,,,,
Sun Palace,Give Me a Perfect World,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sunpalace-perfectworld/,,,,
Sun Palace,Into Heaven,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/sunpalace-heaven/,,,,
Suzanne Teng,Enchanted Wind,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/teng-enchanted/,,,,
Suzanne Teng,Mystic Journey,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/teng-mystic/,,,,
Suzanne Teng,Miles Beyond,1,0,0,,,,,,,http://www.magnatune.com/artists/albums/teng-miles/,,,,
